"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2023","91.44","92.06","92.32","91.35","2.67M","-1.45%"
"08/14/2023","92.79","93.88","93.88","92.47","2.34M","-1.10%"
"08/11/2023","93.82","93.00","93.99","92.94","2.43M","0.98%"
"08/10/2023","92.91","93.34","93.99","92.69","3.64M","0.10%"
"08/09/2023","92.82","91.87","93.24","91.75","3.22M","0.75%"
"08/08/2023","92.13","90.28","92.20","89.24","5.24M","2.75%"
"08/07/2023","89.66","89.58","90.10","89.52","3.60M","0.22%"
"08/04/2023","89.46","90.73","91.56","88.92","3.04M","-1.01%"
"08/03/2023","90.37","92.29","92.48","90.20","2.88M","-2.33%"
"08/02/2023","92.53","92.00","93.12","91.87","2.30M","0.41%"
"08/01/2023","92.15","93.58","93.82","92.13","2.42M","-1.57%"
"07/31/2023","93.62","93.74","94.17","92.95","2.90M","0.30%"
"07/28/2023","93.34","95.05","95.33","93.07","2.57M","-1.16%"
"07/27/2023","94.44","95.14","95.74","94.01","2.84M","-1.17%"
"07/26/2023","95.56","95.06","96.41","94.88","2.20M","0.28%"
"07/25/2023","95.29","94.56","95.47","94.11","2.65M","0.55%"
"07/24/2023","94.77","95.00","95.29","94.11","2.25M","-0.01%"
"07/21/2023","94.78","93.54","94.99","93.17","2.69M","1.70%"
"07/20/2023","93.20","92.00","93.34","91.38","2.43M","1.69%"
"07/19/2023","91.65","91.22","92.62","91.18","1.97M","0.81%"
"07/18/2023","90.91","91.81","92.79","90.17","2.28M","-0.95%"
"07/17/2023","91.78","92.76","92.88","91.75","1.92M","-1.32%"
"07/14/2023","93.01","93.09","93.46","92.63","2.83M","-0.32%"
"07/13/2023","93.31","92.35","93.31","91.82","2.91M","1.03%"
"07/12/2023","92.36","91.10","92.53","90.96","2.57M","1.63%"
"07/11/2023","90.88","89.93","90.95","89.49","3.05M","1.86%"
"07/10/2023","89.22","89.54","89.84","88.57","2.31M","-0.61%"
"07/07/2023","89.77","90.02","90.57","89.70","2.21M","-0.87%"
"07/06/2023","90.56","91.08","91.23","90.25","2.10M","-1.15%"
"07/05/2023","91.61","90.05","92.45","90.00","3.07M","0.98%"
"07/03/2023","90.72","89.73","90.79","89.48","1.18M","1.09%"
"06/30/2023","89.74","89.01","89.88","88.65","2.74M","0.97%"
"06/29/2023","88.88","88.36","89.28","88.10","2.54M","-0.25%"
"06/28/2023","89.10","90.44","90.49","88.89","2.41M","-1.57%"
"06/27/2023","90.52","90.93","91.12","90.47","2.28M","-0.35%"
"06/26/2023","90.84","90.06","91.06","89.35","2.21M","1.25%"
"06/23/2023","89.72","91.20","91.54","89.54","3.80M","-1.30%"
"06/22/2023","90.90","92.16","92.26","90.39","2.55M","-0.82%"
"06/21/2023","91.65","90.69","91.86","89.94","2.44M","0.77%"
"06/20/2023","90.95","92.02","92.24","90.91","2.85M","-1.33%"
"06/16/2023","92.18","92.18","92.97","91.65","8.69M","0.53%"
"06/15/2023","91.69","91.35","91.94","90.87","3.04M","0.92%"
"06/14/2023","90.85","91.62","92.69","90.74","3.43M","0.10%"
"06/13/2023","90.76","90.25","91.02","89.90","3.63M","-0.69%"
"06/12/2023","91.39","91.74","91.74","90.86","3.13M","-0.14%"
"06/09/2023","91.52","92.00","92.16","91.33","2.65M","-0.52%"
"06/08/2023","92.00","91.30","92.02","90.64","3.16M","0.47%"
"06/07/2023","91.57","89.83","91.76","89.21","2.53M","2.03%"
"06/06/2023","89.75","90.75","90.92","89.72","1.97M","-0.45%"
"06/05/2023","90.16","90.00","91.03","89.71","2.66M","0.54%"
"06/02/2023","89.68","88.00","89.90","87.20","3.84M","1.77%"
"06/01/2023","88.12","89.70","89.71","87.65","3.66M","-1.31%"
"05/31/2023","89.29","88.30","89.75","87.91","4.15M","1.45%"
"05/30/2023","88.01","88.80","89.46","87.89","3.00M","-0.78%"
"05/26/2023","88.70","88.71","88.82","87.52","3.07M","-0.21%"
"05/25/2023","88.89","90.00","90.01","88.23","3.62M","-1.41%"
"05/24/2023","90.16","90.99","91.38","90.03","2.82M","-0.65%"
"05/23/2023","90.75","91.55","92.38","90.60","3.69M","-1.33%"
"05/22/2023","91.97","92.90","93.21","91.79","2.73M","-0.58%"
"05/19/2023","92.51","93.26","93.73","92.51","2.39M","-0.32%"
"05/18/2023","92.81","92.41","93.02","91.99","2.78M","-0.23%"
"05/17/2023","93.02","94.20","94.50","92.60","2.97M","-1.05%"
"05/16/2023","94.01","96.49","96.59","94.00","2.21M","-2.41%"
"05/15/2023","96.33","97.65","97.85","96.08","2.02M","-1.15%"
"05/12/2023","97.45","97.79","98.36","97.00","2.22M","0.12%"
"05/11/2023","97.33","98.00","98.34","96.92","1.82M","-1.83%"
"05/10/2023","99.14","98.82","99.50","98.13","3.01M","1.11%"
"05/09/2023","98.05","97.72","98.37","97.17","4.17M","-0.86%"
"05/08/2023","98.90","99.10","99.81","98.25","3.10M","-0.46%"
"05/05/2023","99.36","98.14","99.42","97.74","2.59M","1.27%"
"05/04/2023","98.11","97.58","98.49","97.11","3.07M","0.80%"
"05/03/2023","97.33","98.09","98.73","97.23","3.17M","-0.28%"
"05/02/2023","97.60","99.00","99.21","97.23","2.58M","-1.50%"
"05/01/2023","99.09","98.85","100.13","98.59","3.23M","0.21%"
"04/28/2023","98.88","99.28","99.84","98.18","2.00M","-0.59%"
"04/27/2023","99.47","98.41","99.50","98.32","2.29M","1.14%"
"04/26/2023","98.35","99.00","99.67","98.12","2.68M","-1.39%"
"04/25/2023","99.74","99.01","100.39","98.95","2.77M","0.85%"
"04/24/2023","98.90","98.60","99.28","97.56","2.15M","0.55%"
"04/21/2023","98.36","98.80","99.15","97.68","2.19M","0.14%"
"04/20/2023","98.22","98.76","98.83","97.75","1.99M","-0.18%"
"04/19/2023","98.40","97.91","98.55","97.53","2.13M","1.02%"
"04/18/2023","97.41","98.15","98.47","97.23","1.97M","-1.02%"
"04/17/2023","98.41","98.18","98.74","97.47","2.21M","0.79%"
"04/14/2023","97.64","98.13","98.31","97.33","3.22M","-1.51%"
"04/13/2023","99.14","98.57","99.32","97.09","3.21M","-0.27%"
"04/12/2023","99.41","99.76","100.03","98.97","1.94M","0.06%"
"04/11/2023","99.35","99.18","99.60","98.65","1.80M","0.22%"
"04/10/2023","99.13","99.27","99.41","98.06","2.63M","-0.61%"
"04/06/2023","99.74","99.50","99.78","98.40","2.88M","0.91%"
"04/05/2023","98.84","97.00","99.29","96.77","4.46M","2.71%"
"04/04/2023","96.23","94.96","96.29","94.71","5.00M","1.20%"
"04/03/2023","95.09","95.11","96.69","94.49","6.26M","-1.43%"
"03/31/2023","96.47","96.40","96.99","95.92","3.21M","0.32%"
"03/30/2023","96.16","96.45","97.11","95.69","2.50M","-0.11%"
"03/29/2023","96.27","95.00","96.39","94.99","2.35M","1.60%"
"03/28/2023","94.75","94.58","95.82","94.34","3.00M","0.06%"
"03/27/2023","94.69","94.74","95.36","94.32","2.72M","0.34%"
"03/24/2023","94.37","91.66","94.41","91.65","3.61M","3.08%"
"03/23/2023","91.55","93.00","93.63","91.37","2.76M","-1.51%"
"03/22/2023","92.95","94.45","94.96","92.91","3.09M","-1.92%"
"03/21/2023","94.77","97.07","97.15","93.56","4.09M","-2.61%"
"03/20/2023","97.31","96.86","97.60","96.66","3.16M","0.95%"
"03/17/2023","96.39","96.50","97.13","95.71","5.91M","-0.83%"
"03/16/2023","97.20","96.77","98.65","96.50","4.86M","0.38%"
"03/15/2023","96.83","95.00","97.49","94.67","3.86M","1.83%"
"03/14/2023","95.09","94.84","96.13","94.09","3.78M","0.98%"
"03/13/2023","94.17","92.72","96.53","92.72","4.54M","1.44%"
"03/10/2023","92.83","94.42","94.62","92.35","2.63M","-1.48%"
"03/09/2023","94.22","95.01","96.07","93.74","2.75M","-0.48%"
"03/08/2023","94.67","93.65","94.83","93.51","2.45M","1.23%"
"03/07/2023","93.52","96.12","96.17","92.98","2.82M","-2.56%"
"03/06/2023","95.98","95.49","96.04","95.33","2.71M","0.62%"
"03/03/2023","95.39","93.96","95.45","93.26","4.06M","1.73%"
"03/02/2023","93.77","91.77","93.97","91.72","2.59M","2.02%"
"03/01/2023","91.91","94.02","94.04","91.78","3.37M","-2.49%"
"02/28/2023","94.26","95.49","96.05","94.18","3.16M","-1.62%"
"02/27/2023","95.81","97.02","97.91","95.69","2.42M","-1.15%"
"02/24/2023","96.92","95.83","97.04","95.49","2.32M","0.08%"
"02/23/2023","96.84","97.87","98.10","96.40","1.89M","-0.65%"
"02/22/2023","97.47","97.46","98.52","97.17","2.07M","-0.21%"
"02/21/2023","97.68","98.99","99.33","97.60","3.26M","-1.82%"
"02/17/2023","99.49","98.56","99.99","97.88","3.04M","1.22%"
"02/16/2023","98.29","97.50","98.75","96.45","2.15M","-0.98%"
"02/15/2023","99.26","99.00","99.44","98.55","3.28M","-0.21%"
"02/14/2023","99.47","99.99","100.44","99.07","2.19M","-0.57%"
"02/13/2023","100.04","98.89","100.40","98.89","1.93M","0.94%"
"02/10/2023","99.11","97.36","99.21","96.77","2.63M","1.60%"
"02/09/2023","97.55","99.28","100.38","97.00","4.40M","-1.64%"
"02/08/2023","99.18","100.20","100.29","98.83","3.33M","-1.63%"
"02/07/2023","100.82","101.08","101.15","99.55","2.67M","-0.97%"
"02/06/2023","101.81","100.15","101.91","100.04","3.05M","1.22%"
"02/03/2023","100.58","101.50","101.80","98.46","4.33M","-1.43%"
"02/02/2023","102.04","102.61","103.83","102.00","3.80M","-0.49%"
"02/01/2023","102.54","101.75","103.22","101.24","3.05M","0.09%"
"01/31/2023","102.45","102.00","102.56","101.05","3.72M","0.80%"
"01/30/2023","101.64","101.23","102.16","101.17","2.47M","0.06%"
"01/27/2023","101.58","101.21","101.98","100.58","2.28M","0.24%"
"01/26/2023","101.34","100.90","101.71","100.75","2.09M","-0.08%"
"01/25/2023","101.42","100.29","101.45","99.98","2.07M","0.05%"
"01/24/2023","101.37","101.33","101.49","99.16","3.05M","0.38%"
"01/23/2023","100.99","101.53","102.35","100.75","3.33M","-0.82%"
"01/20/2023","101.82","101.87","102.11","100.05","3.97M","-0.15%"
"01/19/2023","101.97","102.25","102.92","101.56","3.03M","-0.27%"
"01/18/2023","102.25","104.41","104.58","102.01","3.15M","-1.89%"
"01/17/2023","104.22","105.18","105.43","104.10","3.55M","-0.72%"
"01/13/2023","104.98","104.50","105.45","104.26","2.72M","-0.10%"
"01/12/2023","105.08","105.79","106.13","104.82","2.35M","-0.55%"
"01/11/2023","105.66","105.43","106.10","105.18","2.36M","0.22%"
"01/10/2023","105.43","104.88","105.47","104.47","2.24M","0.23%"
"01/09/2023","105.19","105.03","106.43","104.76","2.36M","0.01%"
"01/06/2023","105.18","104.20","105.79","104.00","2.16M","1.86%"
"01/05/2023","103.26","103.85","104.36","102.42","1.92M","-1.48%"
"01/04/2023","104.81","104.27","105.38","103.85","2.82M","1.07%"
"01/03/2023","103.70","103.20","103.80","102.19","2.69M","0.69%"
"12/30/2022","102.99","103.88","104.00","101.99","2.06M","-0.82%"
"12/29/2022","103.84","103.30","104.42","103.30","1.44M","0.91%"
"12/28/2022","102.90","104.00","104.48","102.67","1.69M","-0.74%"
"12/27/2022","103.67","103.09","103.97","102.55","1.70M","0.66%"
"12/23/2022","102.99","101.82","103.15","101.06","1.80M","1.02%"
"12/22/2022","101.95","101.70","101.98","100.21","2.31M","0.03%"
"12/21/2022","101.92","100.70","102.09","100.65","2.27M","1.71%"
"12/20/2022","100.21","100.08","100.92","99.20","2.39M","-0.02%"
"12/19/2022","100.23","100.13","101.33","99.71","3.63M","-0.11%"
"12/16/2022","100.34","102.08","102.12","99.18","10.62M","-2.12%"
"12/15/2022","102.51","103.06","103.32","101.94","3.63M","-0.76%"
"12/14/2022","103.30","103.24","105.52","102.63","4.47M","0.19%"
"12/13/2022","103.10","103.35","104.34","102.42","5.58M","0.76%"
"12/12/2022","102.32","101.43","102.43","100.30","2.73M","1.96%"
"12/09/2022","100.35","100.08","100.92","100.01","2.00M","-0.10%"
"12/08/2022","100.45","99.61","100.65","99.32","2.07M","0.87%"
"12/07/2022","99.58","100.35","101.26","99.33","2.64M","-0.93%"
"12/06/2022","100.51","99.23","100.70","99.05","2.83M","1.39%"
"12/05/2022","99.13","98.74","99.56","98.52","2.21M","-0.39%"
"12/02/2022","99.52","99.39","99.75","98.50","2.10M","-0.79%"
"12/01/2022","100.31","100.84","101.90","99.88","3.33M","0.38%"
"11/30/2022","99.93","97.58","100.42","97.26","6.05M","2.03%"
"11/29/2022","97.94","98.03","98.23","97.24","2.13M","-0.68%"
"11/28/2022","98.61","99.20","99.66","98.22","2.28M","-1.01%"
"11/25/2022","99.62","99.00","99.99","98.90","1.28M","1.10%"
"11/23/2022","98.54","97.47","98.68","97.44","2.73M","0.88%"
"11/22/2022","97.68","97.49","98.69","97.28","2.33M","0.66%"
"11/21/2022","97.04","96.55","97.55","96.18","3.31M","0.26%"
"11/18/2022","96.79","96.46","97.23","96.00","3.68M","1.33%"
"11/17/2022","95.52","96.31","96.74","94.93","2.76M","-2.47%"
"11/16/2022","97.94","97.37","99.08","97.37","3.65M","0.83%"
"11/15/2022","97.13","96.60","97.47","95.83","4.63M","1.76%"
"11/14/2022","95.45","95.65","96.44","95.27","4.78M","0.29%"
"11/11/2022","95.17","97.21","97.25","94.45","3.29M","-1.99%"
"11/10/2022","97.10","95.86","97.36","94.26","3.60M","3.91%"
"11/09/2022","93.45","93.63","94.40","93.14","2.74M","0.27%"
"11/08/2022","93.20","92.53","94.02","92.34","2.88M","1.05%"
"11/07/2022","92.23","93.50","93.56","90.36","4.50M","-1.47%"
"11/04/2022","93.61","94.65","94.79","91.43","4.81M","0.42%"
"11/03/2022","93.22","91.99","93.81","91.58","3.13M","0.37%"
"11/02/2022","92.88","93.47","95.39","92.74","3.06M","-0.92%"
"11/01/2022","93.74","93.57","94.15","92.73","2.89M","0.60%"
"10/31/2022","93.18","93.71","94.24","92.58","3.24M","-0.87%"
"10/28/2022","94.00","91.26","94.22","91.26","3.14M","3.25%"
"10/27/2022","91.04","91.64","92.31","90.90","3.37M","0.25%"
"10/26/2022","90.81","90.75","91.43","89.99","2.94M","0.63%"
"10/25/2022","90.24","88.71","90.62","88.70","2.78M","1.75%"
"10/24/2022","88.69","89.06","89.82","88.04","2.32M","0.26%"
"10/21/2022","88.46","87.41","89.10","86.92","2.79M","1.41%"
"10/20/2022","87.23","89.00","89.17","86.72","4.06M","-2.31%"
"10/19/2022","89.29","89.62","90.37","88.82","2.61M","-1.67%"
"10/18/2022","90.81","90.28","91.10","89.82","3.01M","1.92%"
"10/17/2022","89.10","88.00","89.96","87.87","3.70M","2.63%"
"10/14/2022","86.82","88.89","89.46","86.40","4.71M","-1.33%"
"10/13/2022","87.99","85.00","88.52","83.76","7.26M","2.35%"
"10/12/2022","85.97","89.00","89.29","85.91","4.24M","-3.98%"
"10/11/2022","89.53","88.80","90.50","88.66","4.89M","0.43%"
"10/10/2022","89.15","89.11","90.14","89.02","2.98M","0.09%"
"10/07/2022","89.07","90.74","91.00","88.58","3.16M","-1.87%"
"10/06/2022","90.77","93.66","93.75","90.65","4.23M","-3.46%"
"10/05/2022","94.02","95.90","96.13","93.44","3.87M","-3.19%"
"10/04/2022","97.12","96.00","97.33","95.27","3.11M","1.88%"
"10/03/2022","95.33","94.46","96.00","93.45","3.79M","2.48%"
"09/30/2022","93.02","95.75","96.10","92.80","5.16M","-2.19%"
"09/29/2022","95.10","99.36","99.40","94.95","3.10M","-4.53%"
"09/28/2022","99.61","99.45","100.20","98.16","2.34M","1.31%"
"09/27/2022","98.32","101.09","101.53","97.96","4.03M","-2.50%"
"09/26/2022","100.84","103.50","103.61","99.92","2.81M","-2.77%"
"09/23/2022","103.71","103.95","104.26","102.52","2.30M","-0.93%"
"09/22/2022","104.68","104.10","105.59","103.59","2.32M","0.37%"
"09/21/2022","104.29","106.04","106.87","104.27","1.50M","-1.28%"
"09/20/2022","105.64","106.02","106.25","104.57","1.62M","-1.10%"
"09/19/2022","106.81","105.83","106.85","105.33","1.78M","0.66%"
"09/16/2022","106.11","106.93","107.59","105.90","4.57M","-0.16%"
"09/15/2022","106.28","108.54","108.68","106.10","3.10M","-2.74%"
"09/14/2022","109.27","108.32","109.94","108.32","2.31M","1.00%"
"09/13/2022","108.19","110.15","110.52","107.58","2.39M","-2.43%"
"09/12/2022","110.88","109.96","111.26","109.90","1.65M","0.91%"
"09/09/2022","109.88","109.58","110.38","108.91","1.46M","0.62%"
"09/08/2022","109.20","109.88","110.73","108.71","2.39M","-0.95%"
"09/07/2022","110.25","107.47","110.34","107.46","3.32M","3.27%"
"09/06/2022","106.76","107.23","108.36","106.42","2.04M","-0.22%"
"09/02/2022","107.00","108.27","109.27","106.68","1.50M","-1.10%"
"09/01/2022","108.19","107.04","108.55","106.74","1.61M","1.20%"
"08/31/2022","106.91","107.68","108.56","106.75","2.89M","-0.72%"
"08/30/2022","107.68","108.96","109.25","107.26","1.92M","-1.39%"
"08/29/2022","109.20","108.41","109.92","107.60","1.77M","0.43%"
"08/26/2022","108.73","110.84","110.89","108.61","3.37M","-1.78%"
"08/25/2022","110.70","111.04","111.12","109.61","2.61M","-0.21%"
"08/24/2022","110.93","111.20","111.36","110.33","1.80M","-0.09%"
"08/23/2022","111.03","112.15","112.15","110.80","1.49M","-0.91%"
"08/22/2022","112.05","112.98","113.28","111.82","2.28M","-1.05%"
"08/19/2022","113.24","112.78","113.67","112.32","2.09M","0.59%"
"08/18/2022","112.58","112.10","113.07","112.10","1.74M","0.49%"
"08/17/2022","112.03","111.91","112.90","111.84","1.89M","-0.07%"
"08/16/2022","112.11","110.98","112.48","110.80","2.50M","1.02%"
"08/15/2022","110.98","110.36","111.09","109.63","2.16M","0.66%"
"08/12/2022","110.25","109.13","110.33","108.95","3.30M","1.60%"
"08/11/2022","108.51","109.15","109.88","108.34","2.64M","-1.41%"
"08/10/2022","110.06","110.30","110.50","109.52","2.91M","0.23%"
"08/09/2022","109.81","109.39","110.16","109.14","2.37M","0.71%"
"08/08/2022","109.04","109.87","110.61","108.77","3.13M","-0.11%"
"08/05/2022","109.16","109.15","109.49","107.31","3.03M","-0.52%"
"08/04/2022","109.73","111.80","111.98","109.50","2.96M","-0.98%"
"08/03/2022","110.82","109.42","111.15","107.46","2.78M","1.09%"
"08/02/2022","109.62","110.29","111.34","109.43","2.18M","-0.21%"
"08/01/2022","109.85","109.87","110.55","108.96","2.39M","-0.07%"
"07/29/2022","109.93","108.59","110.42","108.56","2.52M","0.90%"
"07/28/2022","108.95","107.43","109.27","106.64","2.33M","2.28%"
"07/27/2022","106.52","106.66","106.86","105.87","2.00M","-0.47%"
"07/26/2022","107.02","105.78","107.32","105.51","1.79M","0.98%"
"07/25/2022","105.98","104.63","106.02","104.40","1.43M","0.95%"
"07/22/2022","104.98","104.24","105.00","103.94","1.50M","1.39%"
"07/21/2022","103.54","102.91","103.74","102.17","3.09M","0.53%"
"07/20/2022","102.99","105.66","105.83","102.84","2.98M","-2.42%"
"07/19/2022","105.54","106.05","106.47","105.44","2.10M","0.10%"
"07/18/2022","105.43","106.90","107.12","105.40","2.23M","-1.86%"
"07/15/2022","107.43","107.44","107.64","106.18","2.24M","0.45%"
"07/14/2022","106.95","105.27","107.22","105.19","2.27M","-0.27%"
"07/13/2022","107.24","106.93","108.20","106.72","2.42M","-0.40%"
"07/12/2022","107.67","107.58","108.98","107.13","2.10M","-0.27%"
"07/11/2022","107.96","106.04","107.99","105.86","2.44M","1.94%"
"07/08/2022","105.91","106.88","107.07","105.74","1.70M","-0.86%"
"07/07/2022","106.83","107.82","108.22","106.54","1.91M","-0.70%"
"07/06/2022","107.58","106.67","108.43","106.08","1.92M","1.17%"
"07/05/2022","106.34","109.70","109.70","104.54","2.95M","-2.99%"
"07/01/2022","109.62","107.75","109.79","107.21","2.87M","2.25%"
"06/30/2022","107.21","105.27","107.94","105.04","3.57M","1.13%"
"06/29/2022","106.01","105.73","106.32","105.31","1.77M","0.29%"
"06/28/2022","105.70","105.76","106.83","105.36","2.22M","0.48%"
"06/27/2022","105.20","104.03","105.37","103.73","1.72M","0.64%"
"06/24/2022","104.53","103.67","104.80","103.30","2.95M","1.08%"
"06/23/2022","103.41","100.67","103.65","100.55","3.72M","3.24%"
"06/22/2022","100.16","98.92","101.00","98.69","2.91M","0.96%"
"06/21/2022","99.21","97.94","99.50","97.62","2.88M","1.42%"
"06/17/2022","97.82","99.24","99.96","96.87","5.53M","-1.73%"
"06/16/2022","99.54","99.03","99.82","97.86","4.13M","-0.64%"
"06/15/2022","100.18","102.01","102.12","99.06","4.04M","-0.75%"
"06/14/2022","100.94","103.71","104.24","99.66","3.90M","-2.41%"
"06/13/2022","103.43","106.78","107.00","102.93","2.75M","-4.03%"
"06/10/2022","107.77","106.91","108.69","105.95","3.34M","0.04%"
"06/09/2022","107.73","110.43","111.03","107.59","2.38M","-2.50%"
"06/08/2022","110.49","111.96","112.07","110.26","1.81M","-1.65%"
"06/07/2022","112.34","110.95","112.41","110.26","2.11M","1.11%"
"06/06/2022","111.11","111.51","112.08","110.93","1.48M","-0.04%"
"06/03/2022","111.16","111.48","112.10","110.97","1.55M","-0.56%"
"06/02/2022","111.79","112.10","112.36","109.92","2.71M","0.11%"
"06/01/2022","111.67","112.55","112.73","110.96","2.55M","-0.76%"
"05/31/2022","112.52","113.17","113.54","112.10","5.04M","-1.64%"
"05/27/2022","114.40","112.89","114.50","112.58","2.63M","1.03%"
"05/26/2022","113.23","113.07","113.79","112.60","2.72M","0.75%"
"05/25/2022","112.39","113.20","113.42","111.70","2.77M","-0.52%"
"05/24/2022","112.98","111.31","113.33","110.72","3.01M","1.96%"
"05/23/2022","110.81","110.65","111.90","109.81","2.58M","0.89%"
"05/20/2022","109.83","108.84","110.00","108.19","3.38M","0.81%"
"05/19/2022","108.95","108.67","109.44","107.23","3.69M","0.05%"
"05/18/2022","108.90","109.82","110.56","108.57","4.01M","-0.41%"
"05/17/2022","109.35","109.43","110.00","107.13","4.08M","-0.62%"
"05/16/2022","110.03","109.65","110.88","109.43","2.41M","0.67%"
"05/13/2022","109.30","109.39","109.67","107.71","3.25M","0.41%"
"05/12/2022","108.85","108.79","109.31","107.40","3.43M","-0.96%"
"05/11/2022","109.91","109.12","111.66","108.84","3.08M","0.92%"
"05/10/2022","108.91","110.59","112.20","108.04","3.37M","-1.71%"
"05/09/2022","110.80","109.64","112.12","108.50","3.66M","-0.47%"
"05/06/2022","111.32","109.79","111.97","109.33","2.72M","1.15%"
"05/05/2022","110.05","110.02","110.97","109.08","2.20M","-0.42%"
"05/04/2022","110.51","108.20","110.78","107.93","2.56M","1.98%"
"05/03/2022","108.36","109.35","110.40","108.19","2.43M","-0.31%"
"05/02/2022","108.70","110.67","111.09","107.47","3.83M","-1.33%"
"04/29/2022","110.16","113.42","113.51","109.78","5.42M","-3.20%"
"04/28/2022","113.80","113.57","114.70","112.60","2.73M","0.63%"
"04/27/2022","113.09","113.56","114.89","112.21","2.48M","-0.36%"
"04/26/2022","113.50","113.81","115.83","113.35","3.94M","-0.24%"
"04/25/2022","113.77","114.82","115.03","112.04","3.74M","-0.45%"
"04/22/2022","114.28","115.17","115.45","114.14","3.19M","-0.87%"
"04/21/2022","115.28","115.15","116.33","114.67","1.87M","-0.13%"
"04/20/2022","115.43","115.49","115.87","115.17","2.15M","0.84%"
"04/19/2022","114.47","114.37","114.70","113.76","2.02M","0.20%"
"04/18/2022","114.24","115.28","115.82","113.59","1.96M","-0.53%"
"04/14/2022","114.85","115.19","115.52","114.48","2.72M","-0.23%"
"04/13/2022","115.11","115.51","115.90","114.40","2.09M","-0.27%"
"04/12/2022","115.42","114.03","115.72","113.27","2.51M","1.04%"
"04/11/2022","114.23","115.46","115.96","113.79","2.57M","-0.97%"
"04/08/2022","115.35","115.39","115.79","114.17","1.68M","0.43%"
"04/07/2022","114.86","114.99","115.21","113.45","2.79M","-0.25%"
"04/06/2022","115.15","113.11","115.26","112.49","3.41M","2.34%"
"04/05/2022","112.52","112.00","114.14","111.98","2.49M","0.65%"
"04/04/2022","111.79","112.10","112.25","110.41","2.27M","-0.91%"
"04/01/2022","112.82","111.70","112.90","110.55","2.30M","1.04%"
"03/31/2022","111.66","111.38","112.55","111.20","3.28M","0.16%"
"03/30/2022","111.48","111.00","111.50","110.39","1.98M","0.46%"
"03/29/2022","110.97","110.13","110.99","109.62","2.46M","0.85%"
"03/28/2022","110.04","109.00","110.04","108.25","2.47M","0.83%"
"03/25/2022","109.13","107.80","109.36","107.53","1.70M","1.54%"
"03/24/2022","107.47","106.57","108.08","106.40","2.20M","0.60%"
"03/23/2022","106.83","106.68","107.51","105.92","2.62M","0.60%"
"03/22/2022","106.19","106.77","106.95","104.86","2.57M","0.03%"
"03/21/2022","106.16","105.32","106.87","105.28","1.99M","1.06%"
"03/18/2022","105.05","106.30","106.92","104.57","4.86M","-1.36%"
"03/17/2022","106.50","106.00","107.54","105.29","2.68M","0.50%"
"03/16/2022","105.97","107.02","107.02","104.17","2.64M","-0.67%"
"03/15/2022","106.69","107.34","107.38","106.13","2.11M","0.37%"
"03/14/2022","106.30","107.05","107.70","105.74","2.56M","0.15%"
"03/11/2022","106.14","106.10","107.09","105.95","2.23M","-0.05%"
"03/10/2022","106.19","104.62","106.42","104.44","2.04M","0.82%"
"03/09/2022","105.33","106.19","106.57","105.12","3.29M","-0.13%"
"03/08/2022","105.47","106.76","107.45","105.33","3.55M","-1.15%"
"03/07/2022","106.70","105.40","106.99","104.55","3.61M","1.37%"
"03/04/2022","105.26","102.46","105.37","102.40","3.28M","2.55%"
"03/03/2022","102.64","101.25","103.23","101.06","2.61M","1.84%"
"03/02/2022","100.79","99.94","101.25","99.74","2.33M","0.96%"
"03/01/2022","99.83","100.41","101.06","98.67","2.45M","-0.58%"
"02/28/2022","100.41","99.21","100.51","98.99","3.07M","0.19%"
"02/25/2022","100.22","98.04","100.34","97.84","3.33M","3.28%"
"02/24/2022","97.04","97.43","97.62","95.48","4.21M","-0.65%"
"02/23/2022","97.67","99.66","99.87","97.60","4.06M","-1.79%"
"02/22/2022","99.45","100.00","100.24","98.57","3.30M","-0.36%"
"02/18/2022","99.81","98.36","100.19","98.08","4.51M","1.09%"
"02/17/2022","98.73","98.47","99.16","97.53","2.40M","-0.78%"
"02/16/2022","99.51","99.36","99.97","98.90","2.96M","0.21%"
"02/15/2022","99.30","100.13","101.11","98.77","3.15M","-0.65%"
"02/14/2022","99.95","100.55","101.01","98.63","5.28M","0.20%"
"02/11/2022","99.75","100.10","100.86","99.56","3.95M","-0.04%"
"02/10/2022","99.79","104.19","104.33","99.58","5.92M","-4.70%"
"02/09/2022","104.71","104.75","105.21","104.22","2.26M","0.29%"
"02/08/2022","104.41","105.27","105.36","104.06","2.30M","0.07%"
"02/07/2022","104.34","104.14","104.82","103.35","3.05M","0.09%"
"02/04/2022","104.25","104.56","105.34","103.63","2.22M","-1.12%"
"02/03/2022","105.43","105.22","105.76","104.70","2.24M","0.41%"
"02/02/2022","105.00","103.35","105.22","103.05","3.39M","1.50%"
"02/01/2022","103.45","104.55","105.08","102.39","3.04M","-1.53%"
"01/31/2022","105.06","103.87","105.24","103.46","4.31M","0.32%"
"01/28/2022","104.73","103.19","104.77","102.80","2.87M","1.43%"
"01/27/2022","103.25","102.51","104.38","102.47","3.38M","1.28%"
"01/26/2022","101.95","102.18","103.30","101.20","3.11M","-0.36%"
"01/25/2022","102.32","101.71","103.15","101.56","3.34M","-0.25%"
"01/24/2022","102.58","103.62","103.98","100.25","5.65M","-0.39%"
"01/21/2022","102.98","103.02","104.21","102.67","3.45M","0.65%"
